,CASE_ID,ACTIVITY,RESOURCE,VALUE,TKIN_TIME
5489,LOT278_11,STEP_017,STEP_017/EQP_188_65,81.3,2017-09-21 8:16
5490,LOT278_11,STEP_018,STEP_018/EQP_047_84,81.3,2017-09-22 11:23
5491,LOT278_11,STEP_020,STEP_020/EQP_027_64,81.3,2017-09-22 22:09
5492,LOT278_11,STEP_021,STEP_021/EQP_212_72,81.3,2017-09-23 3:54
5493,LOT278_11,STEP_022,STEP_022/EQP_070_72,81.3,2017-09-23 19:12
5494,LOT278_11,STEP_043,STEP_043/EQP_049_70,81.3,2017-10-03 1:36
5495,LOT278_11,STEP_057,STEP_057/EQP_128_118,81.3,2017-10-08 6:53
5496,LOT278_11,STEP_059,STEP_059/EQP_128_46,81.3,2017-10-11 0:13
5497,LOT278_11,STEP_061,STEP_061/EQP_197_121,81.3,2017-10-11 8:37
5498,LOT278_11,STEP_082,STEP_082/EQP_240_47,81.3,2017-10-17 19:09
5499,LOT278_11,STEP_101,STEP_101/EQP_237_25,81.3,2017-10-26 21:08
5500,LOT278_12,STEP_017,STEP_017/EQP_188_64,26.3,2017-09-21 8:16
5501,LOT278_12,STEP_018,STEP_018/EQP_047_83,26.3,2017-09-22 11:23
5502,LOT278_12,STEP_020,STEP_020/EQP_027_63,26.3,2017-09-22 22:09
5503,LOT278_12,STEP_021,STEP_021/EQP_212_71,26.3,2017-09-23 3:54
5504,LOT278_12,STEP_022,STEP_022/EQP_070_73,26.3,2017-09-23 19:12
5505,LOT278_12,STEP_043,STEP_043/EQP_049_71,26.3,2017-10-03 1:36
5506,LOT278_12,STEP_057,STEP_057/EQP_128_119,26.3,2017-10-08 6:53
5507,LOT278_12,STEP_059,STEP_059/EQP_128_47,26.3,2017-10-11 0:13
5508,LOT278_12,STEP_061,STEP_061/EQP_197_120,26.3,2017-10-11 8:37
5509,LOT278_12,STEP_082,STEP_082/EQP_240_38,26.3,2017-10-17 19:09
5510,LOT278_12,STEP_101,STEP_101/EQP_237_24,26.3,2017-10-26 21:08
5511,LOT279_11,STEP_017,STEP_017/EQP_189_40,81.3,2017-09-21 11:11
5512,LOT279_11,STEP_018,STEP_018/EQP_039_45,81.3,2017-09-22 13:10
5513,LOT279_11,STEP_020,STEP_020/EQP_031_106,81.3,2017-09-22 20:02
5514,LOT279_11,STEP_021,STEP_021/EQP_211_96,81.3,2017-09-23 1:56
5515,LOT279_11,STEP_022,STEP_022/EQP_072_96,81.3,2017-09-23 11:12
5516,LOT279_11,STEP_043,STEP_043/EQP_028_106,81.3,2017-09-29 23:08
5517,LOT279_11,STEP_057,STEP_057/EQP_130_46,81.3,2017-10-06 0:53
5518,LOT279_11,STEP_059,STEP_059/EQP_127_46,81.3,2017-10-09 8:29
5519,LOT279_11,STEP_061,STEP_061/EQP_196_49,81.3,2017-10-09 15:03
5520,LOT279_11,STEP_082,STEP_082/EQP_243_45,81.3,2017-10-15 15:17
5521,LOT279_11,STEP_101,STEP_101/EQP_226_25,81.3,2017-10-23 23:22
5522,LOT279_12,STEP_017,STEP_017/EQP_189_39,53.8,2017-09-21 11:11
5523,LOT279_12,STEP_018,STEP_018/EQP_039_32,53.8,2017-09-22 13:10
5524,LOT279_12,STEP_020,STEP_020/EQP_031_105,53.8,2017-09-22 20:02
5525,LOT279_12,STEP_021,STEP_021/EQP_211_95,53.8,2017-09-23 1:56
5526,LOT279_12,STEP_022,STEP_022/EQP_072_97,53.8,2017-09-23 11:12
5527,LOT279_12,STEP_043,STEP_043/EQP_028_105,53.8,2017-09-29 23:08
5528,LOT279_12,STEP_057,STEP_057/EQP_130_47,53.8,2017-10-06 0:53
5529,LOT279_12,STEP_059,STEP_059/EQP_127_47,53.8,2017-10-09 8:29
5530,LOT279_12,STEP_061,STEP_061/EQP_196_48,53.8,2017-10-09 15:03
5531,LOT279_12,STEP_082,STEP_082/EQP_243_46,53.8,2017-10-15 15:17
5532,LOT279_12,STEP_101,STEP_101/EQP_226_24,53.8,2017-10-23 23:22
5533,LOT280_11,STEP_017,STEP_017/EQP_188_65,81.3,2017-09-21 3:54
5534,LOT280_11,STEP_018,STEP_018/EQP_039_84,81.3,2017-09-22 9:54
5535,LOT280_11,STEP_020,STEP_020/EQP_037_64,81.3,2017-09-22 16:27
5536,LOT280_11,STEP_021,STEP_021/EQP_216_24,81.3,2017-09-22 21:56
5537,LOT280_11,STEP_022,STEP_022/EQP_066_48,81.3,2017-09-23 10:08
5538,LOT280_11,STEP_043,STEP_043/EQP_030_69,81.3,2017-09-28 23:46
5539,LOT280_11,STEP_057,STEP_057/EQP_134_70,81.3,2017-10-02 20:36
5540,LOT280_11,STEP_059,STEP_059/EQP_131_94,81.3,2017-10-03 12:40
5541,LOT280_11,STEP_061,STEP_061/EQP_196_25,81.3,2017-10-03 21:49
5542,LOT280_11,STEP_082,STEP_082/EQP_240_17,81.3,2017-10-08 19:31
5543,LOT280_11,STEP_101,STEP_101/EQP_237_47,81.3,2017-10-15 20:57
5544,LOT280_14,STEP_017,STEP_017/EQP_188_62,26.3,2017-09-21 3:54
5545,LOT280_14,STEP_018,STEP_018/EQP_039_70,26.3,2017-09-22 9:54
5546,LOT280_14,STEP_020,STEP_020/EQP_037_52,26.3,2017-09-22 16:27
5547,LOT280_14,STEP_021,STEP_021/EQP_216_21,26.3,2017-09-22 21:56
5548,LOT280_14,STEP_022,STEP_022/EQP_066_51,26.3,2017-09-23 10:08
5549,LOT280_14,STEP_043,STEP_043/EQP_030_72,26.3,2017-09-28 23:46
5550,LOT280_14,STEP_057,STEP_057/EQP_134_73,26.3,2017-10-02 20:36
5551,LOT280_14,STEP_059,STEP_059/EQP_131_97,26.3,2017-10-03 12:40
5552,LOT280_14,STEP_061,STEP_061/EQP_196_22,26.3,2017-10-03 21:49
5553,LOT280_14,STEP_082,STEP_082/EQP_240_20,26.3,2017-10-08 19:31
5554,LOT280_14,STEP_101,STEP_101/EQP_237_44,26.3,2017-10-15 20:57
5555,LOT281_11,STEP_017,STEP_017/EQP_188_65,38.8,2017-09-21 23:19
5556,LOT281_11,STEP_018,STEP_018/EQP_047_84,38.8,2017-09-22 23:24
5557,LOT281_11,STEP_020,STEP_020/EQP_045_64,38.8,2017-09-23 7:53
5558,LOT281_11,STEP_021,STEP_021/EQP_212_120,38.8,2017-09-23 14:25
5559,LOT281_11,STEP_022,STEP_022/EQP_068_96,38.8,2017-09-24 1:05
5560,LOT281_11,STEP_043,STEP_043/EQP_030_105,38.8,2017-09-30 19:00
5561,LOT281_11,STEP_057,STEP_057/EQP_134_94,38.8,2017-10-05 20:57
5562,LOT281_11,STEP_059,STEP_059/EQP_135_70,38.8,2017-10-07 12:41
5563,LOT281_11,STEP_061,STEP_061/EQP_207_97,38.8,2017-10-07 18:42
5564,LOT281_11,STEP_082,STEP_082/EQP_240_47,38.8,2017-10-14 19:02
5565,LOT281_11,STEP_101,STEP_101/EQP_234_49,38.8,2017-10-22 7:00
5566,LOT281_12,STEP_017,STEP_017/EQP_188_64,26.3,2017-09-21 23:19
5567,LOT281_12,STEP_018,STEP_018/EQP_047_83,26.3,2017-09-22 23:24
5568,LOT281_12,STEP_020,STEP_020/EQP_045_63,26.3,2017-09-23 7:53
5569,LOT281_12,STEP_021,STEP_021/EQP_212_119,26.3,2017-09-23 14:25
5570,LOT281_12,STEP_022,STEP_022/EQP_068_97,26.3,2017-09-24 1:05
5571,LOT281_12,STEP_043,STEP_043/EQP_030_96,26.3,2017-09-30 19:00
5572,LOT281_12,STEP_057,STEP_057/EQP_134_95,26.3,2017-10-05 20:57
5573,LOT281_12,STEP_059,STEP_059/EQP_135_71,26.3,2017-10-07 12:41
5574,LOT281_12,STEP_061,STEP_061/EQP_207_96,26.3,2017-10-07 18:42
5575,LOT281_12,STEP_082,STEP_082/EQP_240_38,26.3,2017-10-14 19:02
5576,LOT281_12,STEP_101,STEP_101/EQP_234_48,26.3,2017-10-22 7:00
5577,LOT282_11,STEP_017,STEP_017/EQP_186_65,38.8,2017-09-22 2:00
5578,LOT282_11,STEP_018,STEP_018/EQP_052_84,38.8,2017-09-23 10:11
5579,LOT282_11,STEP_020,STEP_020/EQP_027_64,38.8,2017-09-23 15:27
5580,LOT282_11,STEP_021,STEP_021/EQP_212_72,38.8,2017-09-23 20:15
5581,LOT282_11,STEP_022,STEP_022/EQP_066_96,38.8,2017-09-24 8:19
5582,LOT282_11,STEP_043,STEP_043/EQP_030_105,38.8,2017-09-30 0:33
5583,LOT282_11,STEP_057,STEP_057/EQP_134_70,38.8,2017-10-04 1:58
5584,LOT282_11,STEP_059,STEP_059/EQP_135_70,38.8,2017-10-05 3:01
5585,LOT282_11,STEP_061,STEP_061/EQP_195_73,38.8,2017-10-05 10:02
5586,LOT282_11,STEP_082,STEP_082/EQP_239_14,38.8,2017-10-14 3:22
5587,LOT282_11,STEP_101,STEP_101/EQP_234_25,38.8,2017-10-22 0:02
5588,LOT282_12,STEP_017,STEP_017/EQP_186_64,26.3,2017-09-22 2:00
5589,LOT282_12,STEP_018,STEP_018/EQP_052_83,26.3,2017-09-23 10:11
5590,LOT282_12,STEP_020,STEP_020/EQP_027_63,26.3,2017-09-23 15:27
5591,LOT282_12,STEP_021,STEP_021/EQP_212_71,26.3,2017-09-23 20:15
5592,LOT282_12,STEP_022,STEP_022/EQP_066_97,26.3,2017-09-24 8:19
5593,LOT282_12,STEP_043,STEP_043/EQP_030_96,26.3,2017-09-30 0:33
5594,LOT282_12,STEP_057,STEP_057/EQP_134_71,26.3,2017-10-04 1:58
5595,LOT282_12,STEP_059,STEP_059/EQP_135_71,26.3,2017-10-05 3:01
5596,LOT282_12,STEP_061,STEP_061/EQP_195_72,26.3,2017-10-05 10:02
5597,LOT282_12,STEP_082,STEP_082/EQP_239_15,26.3,2017-10-14 3:22
5598,LOT282_12,STEP_101,STEP_101/EQP_234_24,26.3,2017-10-22 0:02
5599,LOT283_11,STEP_017,STEP_017/EQP_185_65,72.5,2017-09-20 15:21
5600,LOT283_11,STEP_018,STEP_018/EQP_033_84,72.5,2017-09-21 20:48
5601,LOT283_11,STEP_020,STEP_020/EQP_037_64,72.5,2017-09-22 4:16
5602,LOT283_11,STEP_021,STEP_021/EQP_213_120,72.5,2017-09-22 8:55
5603,LOT283_11,STEP_022,STEP_022/EQP_067_24,72.5,2017-09-23 0:51
5604,LOT283_11,STEP_043,STEP_043/EQP_028_68,72.5,2017-09-28 19:05
5605,LOT283_11,STEP_057,STEP_057/EQP_134_46,72.5,2017-10-02 20:36
5606,LOT283_11,STEP_059,STEP_059/EQP_134_46,72.5,2017-10-04 10:27
5607,LOT283_11,STEP_061,STEP_061/EQP_193_121,72.5,2017-10-04 17:46
5608,LOT283_11,STEP_082,STEP_082/EQP_240_47,72.5,2017-10-09 3:08
5609,LOT283_11,STEP_101,STEP_101/EQP_237_28,72.5,2017-10-15 3:59
5610,LOT283_12,STEP_017,STEP_017/EQP_185_64,26.3,2017-09-20 15:21
5611,LOT283_12,STEP_018,STEP_018/EQP_033_83,26.3,2017-09-21 20:48
5612,LOT283_12,STEP_020,STEP_020/EQP_037_63,26.3,2017-09-22 4:16
5613,LOT283_12,STEP_021,STEP_021/EQP_213_119,26.3,2017-09-22 8:55
5614,LOT283_12,STEP_022,STEP_022/EQP_067_25,26.3,2017-09-23 0:51
5615,LOT283_12,STEP_043,STEP_043/EQP_028_69,26.3,2017-09-28 19:05
5616,LOT283_12,STEP_057,STEP_057/EQP_134_47,26.3,2017-10-02 20:36
5617,LOT283_12,STEP_059,STEP_059/EQP_134_47,26.3,2017-10-04 10:27
5618,LOT283_12,STEP_061,STEP_061/EQP_193_120,26.3,2017-10-04 17:46
5619,LOT283_12,STEP_082,STEP_082/EQP_240_38,26.3,2017-10-09 3:08
5620,LOT283_12,STEP_101,STEP_101/EQP_237_27,26.3,2017-10-15 3:59
5621,LOT284_11,STEP_017,STEP_017/EQP_189_65,72.5,2017-09-22 5:05
5622,LOT284_11,STEP_018,STEP_018/EQP_053_84,72.5,2017-09-23 7:29
5623,LOT284_11,STEP_020,STEP_020/EQP_051_64,72.5,2017-09-23 14:22
5624,LOT284_11,STEP_021,STEP_021/EQP_212_24,72.5,2017-09-23 20:15
5625,LOT284_11,STEP_022,STEP_022/EQP_068_96,72.5,2017-09-24 8:02
5626,LOT284_11,STEP_043,STEP_043/EQP_030_96,72.5,2017-10-03 10:00
5627,LOT284_11,STEP_057,STEP_057/EQP_134_46,72.5,2017-10-07 4:37
5628,LOT284_11,STEP_059,STEP_059/EQP_127_118,72.5,2017-10-10 7:02
5629,LOT284_11,STEP_061,STEP_061/EQP_193_121,72.5,2017-10-10 14:08
5630,LOT284_11,STEP_082,STEP_082/EQP_242_39,72.5,2017-10-16 9:18
5631,LOT284_11,STEP_101,STEP_101/EQP_224_73,72.5,2017-10-24 23:53
5632,LOT284_12,STEP_017,STEP_017/EQP_189_64,53.8,2017-09-22 5:05
5633,LOT284_12,STEP_018,STEP_018/EQP_053_83,53.8,2017-09-23 7:29
5634,LOT284_12,STEP_020,STEP_020/EQP_051_63,53.8,2017-09-23 14:22
5635,LOT284_12,STEP_021,STEP_021/EQP_212_23,53.8,2017-09-23 20:15
5636,LOT284_12,STEP_022,STEP_022/EQP_068_97,53.8,2017-09-24 8:02
5637,LOT284_12,STEP_043,STEP_043/EQP_030_97,53.8,2017-10-03 10:00
5638,LOT284_12,STEP_057,STEP_057/EQP_134_47,53.8,2017-10-07 4:37
5639,LOT284_12,STEP_059,STEP_059/EQP_127_119,53.8,2017-10-10 7:02
5640,LOT284_12,STEP_061,STEP_061/EQP_193_120,53.8,2017-10-10 14:08
5641,LOT284_12,STEP_082,STEP_082/EQP_242_40,53.8,2017-10-16 9:18
5642,LOT284_12,STEP_101,STEP_101/EQP_224_72,53.8,2017-10-24 23:53
5643,LOT285_11,STEP_017,STEP_017/EQP_188_41,72.5,2017-09-21 8:16
5644,LOT285_11,STEP_018,STEP_018/EQP_047_45,72.5,2017-09-22 11:23
5645,LOT285_11,STEP_020,STEP_020/EQP_027_106,72.5,2017-09-22 22:09
5646,LOT285_11,STEP_021,STEP_021/EQP_217_96,72.5,2017-09-23 2:34
5647,LOT285_11,STEP_022,STEP_022/EQP_067_72,72.5,2017-09-23 15:14
5648,LOT285_11,STEP_043,STEP_043/EQP_030_69,72.5,2017-09-29 12:23
5649,LOT285_11,STEP_057,STEP_057/EQP_130_70,72.5,2017-10-03 0:06
5650,LOT285_11,STEP_059,STEP_059/EQP_127_46,72.5,2017-10-03 18:24
5651,LOT285_11,STEP_061,STEP_061/EQP_195_49,72.5,2017-10-04 2:45
5652,LOT285_11,STEP_082,STEP_082/EQP_241_14,72.5,2017-10-09 11:07
5653,LOT285_11,STEP_101,STEP_101/EQP_224_49,72.5,2017-10-16 15:12
5654,LOT285_12,STEP_017,STEP_017/EQP_188_40,26.3,2017-09-21 8:16
5655,LOT285_12,STEP_018,STEP_018/EQP_047_32,26.3,2017-09-22 11:23
5656,LOT285_12,STEP_020,STEP_020/EQP_027_105,26.3,2017-09-22 22:09
5657,LOT285_12,STEP_021,STEP_021/EQP_217_95,26.3,2017-09-23 2:34
5658,LOT285_12,STEP_022,STEP_022/EQP_067_73,26.3,2017-09-23 15:14
5659,LOT285_12,STEP_043,STEP_043/EQP_030_70,26.3,2017-09-29 12:23
5660,LOT285_12,STEP_057,STEP_057/EQP_130_71,26.3,2017-10-03 0:06
5661,LOT285_12,STEP_059,STEP_059/EQP_127_47,26.3,2017-10-03 18:24
5662,LOT285_12,STEP_061,STEP_061/EQP_195_48,26.3,2017-10-04 2:45
5663,LOT285_12,STEP_082,STEP_082/EQP_241_15,26.3,2017-10-09 11:07
5664,LOT285_12,STEP_101,STEP_101/EQP_224_48,26.3,2017-10-16 15:12
5665,LOT286_12,STEP_017,STEP_017/EQP_198_63,58.8,2017-09-20 18:47
5666,LOT286_12,STEP_018,STEP_018/EQP_042_83,58.8,2017-09-21 17:37
5667,LOT286_12,STEP_020,STEP_020/EQP_035_63,58.8,2017-09-22 1:11
5668,LOT286_12,STEP_021,STEP_021/EQP_213_47,58.8,2017-09-22 7:24
5669,LOT286_12,STEP_022,STEP_022/EQP_064_25,58.8,2017-09-22 16:56
5670,LOT286_12,STEP_043,STEP_043/EQP_026_69,58.8,2017-09-28 6:02
5671,LOT286_12,STEP_057,STEP_057/EQP_134_95,58.8,2017-10-01 6:17
5672,LOT286_12,STEP_059,STEP_059/EQP_127_71,58.8,2017-10-01 21:08
5673,LOT286_12,STEP_061,STEP_061/EQP_194_24,58.8,2017-10-02 5:30
5674,LOT286_12,STEP_082,STEP_082/EQP_239_15,58.8,2017-10-07 22:24
5675,LOT286_12,STEP_101,STEP_101/EQP_227_72,58.8,2017-10-15 6:17
5676,LOT287_12,STEP_017,STEP_017/EQP_198_40,58.8,2017-09-19 19:18
5677,LOT287_12,STEP_018,STEP_018/EQP_048_83,58.8,2017-09-20 7:55
5678,LOT287_12,STEP_020,STEP_020/EQP_045_63,58.8,2017-09-20 15:19
5679,LOT287_12,STEP_021,STEP_021/EQP_215_47,58.8,2017-09-20 21:35
5680,LOT287_12,STEP_022,STEP_022/EQP_071_25,58.8,2017-09-21 6:28
5681,LOT287_12,STEP_043,STEP_043/EQP_044_105,58.8,2017-09-27 16:52
5682,LOT287_12,STEP_057,STEP_057/EQP_129_71,58.8,2017-10-02 5:22
5683,LOT287_12,STEP_059,STEP_059/EQP_127_71,58.8,2017-10-03 8:19
5684,LOT287_12,STEP_061,STEP_061/EQP_193_120,58.8,2017-10-03 16:52
5685,LOT287_12,STEP_082,STEP_082/EQP_242_15,58.8,2017-10-14 17:31
5686,LOT287_12,STEP_101,STEP_101/EQP_234_49,58.8,2017-10-18 18:40
5687,LOT288_11,STEP_017,STEP_017/EQP_198_17,81.3,2017-09-19 19:18
5688,LOT288_11,STEP_018,STEP_018/EQP_048_45,81.3,2017-09-20 20:09
5689,LOT288_11,STEP_020,STEP_020/EQP_036_106,81.3,2017-09-21 5:30
5690,LOT288_11,STEP_021,STEP_021/EQP_216_48,81.3,2017-09-21 9:57
5691,LOT288_11,STEP_022,STEP_022/EQP_068_24,81.3,2017-09-21 22:30
5692,LOT288_11,STEP_043,STEP_043/EQP_030_24,81.3,2017-09-27 18:57
5693,LOT288_11,STEP_057,STEP_057/EQP_127_94,81.3,2017-10-01 1:21
5694,LOT288_11,STEP_059,STEP_059/EQP_127_94,81.3,2017-10-01 21:08
5695,LOT288_11,STEP_061,STEP_061/EQP_194_97,81.3,2017-10-02 5:30
5696,LOT288_11,STEP_082,STEP_082/EQP_239_14,81.3,2017-10-09 5:41
5697,LOT288_11,STEP_101,STEP_101/EQP_234_73,81.3,2017-10-14 15:16
5698,LOT288_12,STEP_017,STEP_017/EQP_198_16,26.3,2017-09-19 19:18
5699,LOT288_12,STEP_018,STEP_018/EQP_048_32,26.3,2017-09-20 20:09
5700,LOT288_12,STEP_020,STEP_020/EQP_036_105,26.3,2017-09-21 5:30
5701,LOT288_12,STEP_021,STEP_021/EQP_216_47,26.3,2017-09-21 9:57
5702,LOT288_12,STEP_022,STEP_022/EQP_068_25,26.3,2017-09-21 22:30
5703,LOT288_12,STEP_043,STEP_043/EQP_030_23,26.3,2017-09-27 18:57
5704,LOT288_12,STEP_057,STEP_057/EQP_127_95,26.3,2017-10-01 1:21
5705,LOT288_12,STEP_059,STEP_059/EQP_127_95,26.3,2017-10-01 21:08
5706,LOT288_12,STEP_061,STEP_061/EQP_194_96,26.3,2017-10-02 5:30
5707,LOT288_12,STEP_082,STEP_082/EQP_239_15,26.3,2017-10-09 5:41
5708,LOT288_12,STEP_101,STEP_101/EQP_234_72,26.3,2017-10-14 15:16
5709,LOT289_11,STEP_017,STEP_017/EQP_188_65,73.8,2017-09-17 23:48
5710,LOT289_11,STEP_018,STEP_018/EQP_049_84,73.8,2017-09-18 13:22
5711,LOT289_11,STEP_020,STEP_020/EQP_046_64,73.8,2017-09-18 19:00
5712,LOT289_11,STEP_021,STEP_021/EQP_211_48,73.8,2017-09-18 23:15
5713,LOT289_11,STEP_022,STEP_022/EQP_069_96,73.8,2017-09-19 7:15
5714,LOT289_11,STEP_043,STEP_043/EQP_030_105,73.8,2017-09-22 20:57
5715,LOT289_11,STEP_057,STEP_057/EQP_129_118,73.8,2017-09-25 17:25
5716,LOT289_11,STEP_059,STEP_059/EQP_134_118,73.8,2017-09-26 5:16
5717,LOT289_11,STEP_061,STEP_061/EQP_197_121,73.8,2017-09-26 12:30
5718,LOT289_11,STEP_082,STEP_082/EQP_241_47,73.8,2017-09-30 15:18
5719,LOT289_11,STEP_101,STEP_101/EQP_229_73,73.8,2017-10-05 8:32
5720,LOT289_12,STEP_017,STEP_017/EQP_188_64,58.8,2017-09-17 23:48
5721,LOT289_12,STEP_018,STEP_018/EQP_049_83,58.8,2017-09-18 13:22
5722,LOT289_12,STEP_020,STEP_020/EQP_046_63,58.8,2017-09-18 19:00
5723,LOT289_12,STEP_021,STEP_021/EQP_211_47,58.8,2017-09-18 23:15
5724,LOT289_12,STEP_022,STEP_022/EQP_069_97,58.8,2017-09-19 7:15
5725,LOT289_12,STEP_043,STEP_043/EQP_030_96,58.8,2017-09-22 20:57
5726,LOT289_12,STEP_057,STEP_057/EQP_129_119,58.8,2017-09-25 17:25
5727,LOT289_12,STEP_059,STEP_059/EQP_134_119,58.8,2017-09-26 5:16
5728,LOT289_12,STEP_061,STEP_061/EQP_197_120,58.8,2017-09-26 12:30
5729,LOT289_12,STEP_082,STEP_082/EQP_241_38,58.8,2017-09-30 15:18
5730,LOT289_12,STEP_101,STEP_101/EQP_229_72,58.8,2017-10-05 8:32
5731,LOT290_11,STEP_017,STEP_017/EQP_187_41,73.8,2017-09-21 15:30
5732,LOT290_11,STEP_018,STEP_018/EQP_056_45,73.8,2017-09-22 4:57
5733,LOT290_11,STEP_020,STEP_020/EQP_045_106,73.8,2017-09-22 14:26
5734,LOT290_11,STEP_021,STEP_021/EQP_212_96,73.8,2017-09-22 19:45
5735,LOT290_11,STEP_022,STEP_022/EQP_064_72,73.8,2017-09-23 7:35
5736,LOT290_11,STEP_043,STEP_043/EQP_030_105,73.8,2017-09-29 14:39
5737,LOT290_11,STEP_057,STEP_057/EQP_135_46,73.8,2017-10-04 16:32
5738,LOT290_11,STEP_059,STEP_059/EQP_134_70,73.8,2017-10-05 8:24
5739,LOT290_11,STEP_061,STEP_061/EQP_193_121,73.8,2017-10-05 17:06
5740,LOT290_11,STEP_082,STEP_082/EQP_242_39,73.8,2017-10-12 14:20
5741,LOT290_11,STEP_101,STEP_101/EQP_238_49,73.8,2017-10-23 5:15
5742,LOT290_12,STEP_017,STEP_017/EQP_187_40,58.8,2017-09-21 15:30
5743,LOT290_12,STEP_018,STEP_018/EQP_056_32,58.8,2017-09-22 4:57
5744,LOT290_12,STEP_020,STEP_020/EQP_045_105,58.8,2017-09-22 14:26
5745,LOT290_12,STEP_021,STEP_021/EQP_212_95,58.8,2017-09-22 19:45
5746,LOT290_12,STEP_022,STEP_022/EQP_064_73,58.8,2017-09-23 7:35
5747,LOT290_12,STEP_043,STEP_043/EQP_030_96,58.8,2017-09-29 14:39
5748,LOT290_12,STEP_057,STEP_057/EQP_135_47,58.8,2017-10-04 16:32
5749,LOT290_12,STEP_059,STEP_059/EQP_134_71,58.8,2017-10-05 8:24
5750,LOT290_12,STEP_061,STEP_061/EQP_193_120,58.8,2017-10-05 17:06
5751,LOT290_12,STEP_082,STEP_082/EQP_242_40,58.8,2017-10-12 14:20
5752,LOT290_12,STEP_101,STEP_101/EQP_238_48,58.8,2017-10-23 5:15
5753,LOT291_12,STEP_017,STEP_017/EQP_189_40,58.8,2017-09-21 15:14
5754,LOT291_12,STEP_018,STEP_018/EQP_047_32,58.8,2017-09-22 17:08
5755,LOT291_12,STEP_020,STEP_020/EQP_027_105,58.8,2017-09-23 1:35
5756,LOT291_12,STEP_021,STEP_021/EQP_215_47,58.8,2017-09-23 7:09
5757,LOT291_12,STEP_022,STEP_022/EQP_070_49,58.8,2017-09-23 19:12
5758,LOT291_12,STEP_043,STEP_043/EQP_049_71,58.8,2017-10-01 19:58
5759,LOT291_12,STEP_057,STEP_057/EQP_130_95,58.8,2017-10-06 0:53
5760,LOT291_12,STEP_059,STEP_059/EQP_135_48,58.8,2017-10-07 17:52
5761,LOT291_12,STEP_061,STEP_061/EQP_207_119,58.8,2017-10-08 1:21
5762,LOT291_12,STEP_082,STEP_082/EQP_239_15,58.8,2017-10-15 5:50
5763,LOT291_12,STEP_101,STEP_101/EQP_237_72,58.8,2017-10-24 14:39
5764,LOT292_11,STEP_017,STEP_017/EQP_189_17,81.3,2017-09-21 7:01
5765,LOT292_11,STEP_018,STEP_018/EQP_056_45,81.3,2017-09-22 10:35
5766,LOT292_11,STEP_020,STEP_020/EQP_029_106,81.3,2017-09-22 17:15
5767,LOT292_11,STEP_021,STEP_021/EQP_217_48,81.3,2017-09-23 0:46
5768,LOT292_11,STEP_022,STEP_022/EQP_069_48,81.3,2017-09-23 10:56
5769,LOT292_11,STEP_043,STEP_043/EQP_030_69,81.3,2017-09-29 20:38
5770,LOT292_11,STEP_057,STEP_057/EQP_134_94,81.3,2017-10-02 20:36
5771,LOT292_11,STEP_059,STEP_059/EQP_127_94,81.3,2017-10-03 18:24
5772,LOT292_11,STEP_061,STEP_061/EQP_196_49,81.3,2017-10-04 1:45
5773,LOT292_11,STEP_082,STEP_082/EQP_239_47,81.3,2017-10-07 22:24
5774,LOT292_11,STEP_101,STEP_101/EQP_234_49,81.3,2017-10-14 15:16
5775,LOT293_11,STEP_017,STEP_017/EQP_185_41,81.3,2017-09-22 10:04
5776,LOT293_11,STEP_018,STEP_018/EQP_033_45,81.3,2017-09-23 9:57
5777,LOT293_11,STEP_020,STEP_020/EQP_038_106,81.3,2017-09-23 17:18
5778,LOT293_11,STEP_021,STEP_021/EQP_212_48,81.3,2017-09-24 1:33
5779,LOT293_11,STEP_022,STEP_022/EQP_068_24,81.3,2017-09-24 15:24
5780,LOT293_11,STEP_043,STEP_043/EQP_049_41,81.3,2017-10-03 8:08
5781,LOT293_11,STEP_057,STEP_057/EQP_134_94,81.3,2017-10-06 15:31
5782,LOT293_11,STEP_059,STEP_059/EQP_132_94,81.3,2017-10-09 3:05
5783,LOT293_11,STEP_061,STEP_061/EQP_193_121,81.3,2017-10-09 10:23
5784,LOT293_11,STEP_082,STEP_082/EQP_240_14,81.3,2017-10-15 20:19
5785,LOT293_11,STEP_101,STEP_101/EQP_227_27,81.3,2017-10-22 1:35
5786,LOT293_12,STEP_017,STEP_017/EQP_185_40,26.3,2017-09-22 10:04
5787,LOT293_12,STEP_018,STEP_018/EQP_033_32,26.3,2017-09-23 9:57
5788,LOT293_12,STEP_020,STEP_020/EQP_038_105,26.3,2017-09-23 17:18
5789,LOT293_12,STEP_021,STEP_021/EQP_212_47,26.3,2017-09-24 1:33
5790,LOT293_12,STEP_022,STEP_022/EQP_068_25,26.3,2017-09-24 15:24
5791,LOT293_12,STEP_043,STEP_043/EQP_049_42,26.3,2017-10-03 8:08
5792,LOT293_12,STEP_057,STEP_057/EQP_134_95,26.3,2017-10-06 15:31
5793,LOT293_12,STEP_059,STEP_059/EQP_132_95,26.3,2017-10-09 3:05
5794,LOT293_12,STEP_061,STEP_061/EQP_193_120,26.3,2017-10-09 10:23
5795,LOT293_12,STEP_082,STEP_082/EQP_240_15,26.3,2017-10-15 20:19
5796,LOT293_12,STEP_101,STEP_101/EQP_227_26,26.3,2017-10-22 1:35
5797,LOT294_11,STEP_017,STEP_017/EQP_188_65,73.8,2017-09-22 3:10
5798,LOT294_11,STEP_018,STEP_018/EQP_026_84,73.8,2017-09-23 1:47
